연도,계약명,수행용역
2024,고려대,녹색건축 인증
2024,고려대,건축물 에너지효율등급
2024,고려대,ZEB
2024,고려대,에너지절약계획서
2024,고려대,건축물 등의 범죄예방기준
2024,고려대,"저영향개발 사전협의, 우수저감대책 (환경실사)"
2024,청주고속터미널 복합 설,"경관, 토탈디자인 좋은빛 심의, 태양광"
2024,안성 당목리 물류,"LEED, BREEAM, GSAS"
2024,명당골 1 역(서신동 295-45번지,"경관, 토탈디자인 좋은빛 심의, 태양광"
2024,명당골 2 역(서신동 295-76번지,"경관, 토탈디자인 좋은빛 심의, 태양광"
2024,용산국제지 학생배치계획 수립 학교,연구용역
2024,부산 데이터,에너지절약계획서
2024,부산 데이터,에너지 사용계획
2024,부산 데이터,"LEED, BREEAM, GSAS"
2024,명지1동 소재 복합청사,에너지절약계획서
2024,명지1동 소재 복합청사,녹색건축 인증
2024,명지1동 소재 복합청사,건축물 에너지효율등급
2024,명지1동 소재 복합청사,ZEB
2024,명지1동 소재 복합청사,Barrier Free
2024,힐스테이트 칠성 더오페라 주상복합,연돌 시뮬레이션
2024,뉴아모레 성수 대수선 증축 -,에너지절약계획서
2024,당산동 데이터,에너지 사용계획
2024,대잠1 역 _정비,"일조, 조망"
2024,부산 해운대 송정동 113-7외6필지 자동차,소음예측
2024,부산 해운대 송정동 113-7외6필지 자동차,에너지절약계획서
2024,가능동 수정,"경관, 토탈디자인 좋은빛 심의, 태양광"
2024,김포 데이터,에너지절약계획서
2024,김포 데이터,녹색건축 인증
2024,김포 데이터,에너지 사용계획
2024,머크 바이오 대전공장,에너지절약계획서
2024,머크 바이오 대전공장,녹색건축 인증
2024,머크 바이오 대전공장,건축물 에너지효율등급
2024,서울 숲 오피스,에너지절약계획서
2024,서울 숲 오피스,녹색건축 인증
2024,서울 숲 오피스,건축물 에너지효율등급
2024,서울 숲 오피스,"저영향개발 사전협의, 우수저감대책 (환경실사)"
2024,2023가합 102057 손해배상(기),"일조, 조망"
2024,안양동 30-11번지 일원 가로,소음예측
2024,안양동 30-11번지 일원 가로,소음실측
2024,안양동 30-11번지 일원 가로,에너지절약계획서
2024,안양동 30-11번지 일원 가로,녹색건축 인증
2024,안양동 30-11번지 일원 가로,건축물 에너지효율등급
2024,안양동 30-11번지 일원 가로,건축물 등의 범죄예방기준
2024,안양동 30-11번지 일원 가로,수질오염 총량제
2024,안양동 30-11번지 일원 가로,사전재해 영향성검토
2024,대 수성구,에너지절약계획서
2024,중산2동 행정복지,"경관, 토탈디자인 좋은빛 심의, 태양광"
2024,현대자동차부지 특별계획 역 복합,에너지절약계획서
2024,현대자동차부지 특별계획 역 복합,녹색건축 인증
2024,현대자동차부지 특별계획 역 복합,건축물 에너지효율등급
2024,현대자동차부지 특별계획 역 복합,ZEB
2024,현대자동차부지 특별계획 역 복합,건축물에너지소비총량제 (ECO2_OD)
2024,현대자동차부지 특별계획 역 복합,건축물 등의 범죄예방기준
2024,현대자동차부지 특별계획 역 복합,Barrier Free
2024,현대자동차부지 특별계획 역 복합,"저영향개발 사전협의, 우수저감대책 (환경실사)"
2024,현대자동차부지 특별계획 역 복합,에너지 사용계획
2024,현대자동차부지 특별계획 역 복합,연돌 시뮬레이션
2024,현대자동차부지 특별계획 역 복합,지능형건축물 예비인증
2024,현대자동차부지 특별계획 역 복합,"LEED, BREEAM, GSAS"
2024,LG유플러스 파주 데이터,에너지절약계획서
2024,LG유플러스 파주 데이터,에너지 사용계획
2024,용인 반도체 클러스터 일반산업,에너지절약계획서
2024,용인 반도체 클러스터 일반산업,녹색건축 인증
2024,군포 종교,에너지절약계획서
2024,강남센터포인트 친환경인증,소음예측
2024,강남센터포인트 친환경인증,소음실측
2024,충무로2가 이니 아 남산 오피스텔(,에너지절약계획서
2024,충무로2가 이니 아 남산 오피스텔(,녹색건축 인증
2024,충무로2가 이니 아 남산 오피스텔(,건축물 에너지효율등급
2024,SKYV 센텀 복합 설,연돌 시뮬레이션
2024,시흥 거모지 B1-블럭 공동,교육환경
2024,천마산 복합전망대 관광모노레일,Barrier Free
2024,Equinix S,에너지절약계획서
2024,금천 독산동 데이터,에너지절약계획서
2024,금천 독산동 데이터,녹색건축 인증
2024,금천 독산동 데이터,"저영향개발 사전협의, 우수저감대책 (환경실사)"
2024,울산칱 행복 Community Center,"LEED, BREEAM, GSAS"
2024,SKMS,에너지절약계획서
2024,과천 주암동 109 근생 다가구,에너지절약계획서
2024,아산 스마트밸리 C3-공동,"경관, 토탈디자인 좋은빛 심의, 태양광"
2024,파주운정3지 A23-블럭 공동,교육환경
2024,아산 C3-공동,소음예측
2024,아산 C3-공동,에너지절약계획서
2024,아산 C3-공동,녹색건축 인증
2024,아산 C3-공동,건축물 에너지효율등급
2024,아산 C3-공동,"일조, 조망"
2024,아산 C3-공동,결로
2024,아산 C3-공동,건축물 등의 범죄예방기준
2024,아산 C3-공동,수질오염 총량제
2024,롯데백화점 분당점 리,에너지절약계획서
2024,2023가단 228111 손해배상(기),"일조, 조망"
2024,자양동 임광하이츠일원 가로,소음예측
2024,자양동 임광하이츠일원 가로,에너지절약계획서
2024,자양동 임광하이츠일원 가로,녹색건축 인증
2024,자양동 임광하이츠일원 가로,건축물 에너지효율등급
2024,자양동 임광하이츠일원 가로,"일조, 조망"
2024,자양동 임광하이츠일원 가로,건축물 등의 범죄예방기준
2024,자양동 임광하이츠일원 가로,수질오염 총량제
2024,자양동 임광하이츠일원 가로,"저영향개발 사전협의, 우수저감대책 (환경실사)"
2024,안동 막곡리 공동,건축물 에너지효율등급
2024,마프 D&C 신장동 오피스텔,건축물 에너지효율등급
2024,마프 D&C 신장동 오피스텔,ZEB
2024,안성 일죽 능국2지 물류창고,"LEED, BREEAM, GSAS"
2024,부산광역 부산진구 부전역,에너지절약계획서
2024,부산광역 부산진구 부전역,녹색건축 인증
2024,부산광역 부산진구 부전역,건축물 에너지효율등급
2024,부산광역 부산진구 부전역,ZEB
2024,부산광역 부산진구 부전역,교육환경
2024,부산광역 부산진구 부전역,"일조, 조망"
2024,부산광역 부산진구 부전역,건축물 등의 범죄예방기준
2024,대 동문동 임대,에너지절약계획서
2024,대 동문동 임대,수질오염 총량제
2024,서울 역 오피스,"경관, 토탈디자인 좋은빛 심의, 태양광"
2024,서울 역 오피스,소음예측
2024,서울 역 오피스,에너지절약계획서
2024,서울 역 오피스,녹색건축 인증
2024,서울 역 오피스,건축물 에너지효율등급
2024,서울 역 오피스,Barrier Free
2024,서울 역 오피스,수질오염 총량제
2024,서울 역 오피스,"저영향개발 사전협의, 우수저감대책 (환경실사)"
2024,PROJECT GENESIS,에너지절약계획서
2024,PROJECT GENESIS,녹색건축 인증
2024,PROJECT GENESIS,건축물 에너지효율등급
2024,PROJECT GENESIS,수질오염 총량제
2024,PROJECT GENESIS,"저영향개발 사전협의, 우수저감대책 (환경실사)"
2024,PROJECT GENESIS,지능형건축물 예비인증
2024,서플러스글로벌 B동,에너지절약계획서
2024,야 체험관 실내야구연습장,에너지절약계획서
2024,미아동 공동,건축물 에너지효율등급
2024,미아동 공동,ZEB
2024,미아동 공동,BIM/BEMS
2024,울산 남 신정동 638-1번지 일원 주상...,에너지절약계획서
2024,구) 전방ㆍ일신방직 부지 호텔복합건축물(...,에너지절약계획서
2024,구) 전방ㆍ일신방직 부지 호텔복합건축물(...,녹색건축 인증
2024,구) 전방ㆍ일신방직 부지 호텔복합건축물(...,ZEB
2024,구) 전방ㆍ일신방직 부지 호텔복합건축물(...,건축물 등의 범죄예방기준
2024,JYPE 신사옥,에너지절약계획서
2024,JYPE 신사옥,녹색건축 인증
2024,JYPE 신사옥,건축물 에너지효율등급
2024,JYPE 신사옥,"경관, 토탈디자인 좋은빛 심의, 태양광"
2024,JYPE 신사옥,"저영향개발 사전협의, 우수저감대책 (환경실사)"
2024,JYPE 신사옥,"LEED, BREEAM, GSAS"
2024,한국은행 강남본부 행사,수질오염 총량제
2024,한국은행 강남본부 행사,에너지 사용계획
2024,무교동 정비,"TAB, 커미셔닝, ESG, 물리적실사 AA1000"
2024,광주기후진흥원 Z,BIM/BEMS
2024,이케아 강동점_ L,"LEED, BREEAM, GSAS"
2024,마곡동 805,녹색건축 인증
2024,마곡동 805,건축물 에너지효율등급
2024,서울 서초구 서초동 복합,녹색건축 인증
2024,서울 서초구 서초동 복합,건축물 에너지효율등급
2024,한빛권 방재,BIM/BEMS
2024,구포강변 지역,소음예측
2024,구포강변 지역,소음실측
2024,구포강변 지역,에너지절약계획서
2024,구포강변 지역,녹색건축 인증
2024,구포강변 지역,건축물 에너지효율등급
2024,구포강변 지역,교육환경
2024,구포강변 지역,결로
2024,구포강변 지역,건축물 등의 범죄예방기준
2024,구포강변 지역,수질오염 총량제
2024,순화1-2지 재,소음예측
2024,순화1-2지 재,소음실측
2024,순화1-2지 재,녹색건축 인증
2024,순화1-2지 재,건축물 에너지효율등급
2024,순화1-2지 재,Barrier Free
2024,김해 화훼유통,녹색건축 인증
2024,김해 화훼유통,건축물 에너지효율등급
2024,과천지식정보타운 오피스텔,녹색건축 인증
2024,과천지식정보타운 오피스텔,건축물 에너지효율등급
2024,산악경기장,에너지절약계획서
2024,산악경기장,건축물 에너지효율등급
2024,산악경기장,ZEB
2024,산악경기장,Barrier Free
2024,아산 배방 장재리 오피스텔,연돌 시뮬레이션
2024,도마ㆍ변동 6-1,소음예측
2024,도마ㆍ변동 6-1,소음실측
2024,도마ㆍ변동 6-1,에너지절약계획서
2024,도마ㆍ변동 6-1,녹색건축 인증
2024,도마ㆍ변동 6-1,건축물 에너지효율등급
2024,도마ㆍ변동 6-1,교육환경
2024,도마ㆍ변동 6-1,"일조, 조망"
2024,도마ㆍ변동 6-1,"청정건강기준, 공동주택 성능등급"
2024,도마ㆍ변동 6-1,결로
2024,도마ㆍ변동 6-1,장수명 주택인증
2024,도마ㆍ변동 6-1,건축물 등의 범죄예방기준
2024,도마ㆍ변동 6-1,수질오염 총량제
2024,개금2 역,에너지절약계획서
2024,덕포1 역 교육환경보호,교육환경
2024,실내녹화 최적환경,연구용역
2024,부산 해운대 우동 642-1번지 일원 복합,소음실측
2024,부산 해운대 우동 642-1번지 일원 복합,녹색건축 인증
2024,부산 해운대 우동 642-1번지 일원 복합,건축물 에너지효율등급
2024,동래사적공원(수영장 도서관) -,에너지절약계획서
2024,동래사적공원(수영장 도서관) -,녹색건축 인증
2024,동래사적공원(수영장 도서관) -,건축물 에너지효율등급
2024,동래사적공원(수영장 도서관) -,ZEB
2024,동래사적공원(수영장 도서관) -,Barrier Free
2024,부산서중학교 그린스마트스쿨,에너지절약계획서
2024,부산서중학교 그린스마트스쿨,녹색건축 인증
2024,부산서중학교 그린스마트스쿨,건축물 에너지효율등급
2024,부산서중학교 그린스마트스쿨,ZEB
2024,부산서중학교 그린스마트스쿨,Barrier Free
2024,리버파크장전 지역,에너지절약계획서
2024,리버파크장전 지역,녹색건축 인증
2024,리버파크장전 지역,건축물 에너지효율등급
2024,리버파크장전 지역,건축물에너지소비총량제 (ECO2_OD)
2024,리버파크장전 지역,건축물 등의 범죄예방기준
2024,리버파크장전 지역,수질오염 총량제
2024,평택 공장 증축_,에너지절약계획서
2024,S683-,소음예측
2024,S683-,에너지절약계획서
2024,S683-,녹색건축 인증
2024,S683-,건축물 에너지효율등급
2024,S683-,ZEB
2024,S683-,건축물 등의 범죄예방기준
2024,S683-,Barrier Free
2024,S683-,수질오염 총량제
2024,S683-,"저영향개발 사전협의, 우수저감대책 (환경실사)"
2024,S683-,지능형건축물 예비인증
2024,구미 공단동,에너지절약계획서
2024,구미 공단동,건축물 등의 범죄예방기준
2024,해동빌딩 Z,BIM/BEMS
2024,한울본부 사택 제5상록관,소음예측
2024,한울본부 사택 제5상록관,에너지절약계획서
2024,한울본부 사택 제5상록관,녹색건축 인증
2024,한울본부 사택 제5상록관,건축물 에너지효율등급
2024,한울본부 사택 제5상록관,ZEB
2024,한울본부 사택 제5상록관,장수명 주택인증
2024,한울본부 사택 제5상록관,건축물 등의 범죄예방기준
2025,Wis e,수질오염 총량제
2024,부산수안동우체국 장애물 없는 생활환경(BF),Barrier Free
2024,코레이트,"LEED, BREEAM, GSAS"
2024,부전동 240-4번지,에너지절약계획서
2024,부전동 240-4번지,녹색건축 인증
2024,부전동 240-4번지,건축물 에너지효율등급
2024,수영 민락동 110-23 문화집회 근린생활,에너지절약계획서
2024,수영 민락동 110-23 문화집회 근린생활,녹색건축 인증
2024,수영 민락동 110-23 문화집회 근린생활,건축물 에너지효율등급
2024,무선 IoT(스마트플러그),BIM/BEMS
2024,카카오 제주,에너지절약계획서
2024,카카오 제주,녹색건축 인증
2024,카카오 제주,건축물 에너지효율등급
2024,중앙근린공원(1지 ),에너지절약계획서
